date,beta_const,beta_oil,beta_ofz,fair_expanding,deviation_pct
2020-08-04,5.963667717599424,0.2866771530845389,-0.07957322995288384,2562.0807529138187,14.768435641845246
2020-08-05,5.970262958539744,0.2859657995869504,-0.07965484171221503,2566.4042353424647,16.613741466984422
2020-08-06,5.9774517194385055,0.28519238240297434,-0.0797454467300694,2562.644370328079,16.61782003787757
2020-08-07,5.984454112026091,0.2844402385724976,-0.0798346178636808,2569.1050647555635,15.695930103302459
2020-08-10,5.990939602884114,0.2837457234141297,-0.07991901143085718,2571.000113306205,15.160632808862594
2020-08-11,5.997076683974167,0.2830900223624293,-0.0800001126137361,2577.0746276325362,16.629528992769682
2020-08-12,6.003614610786219,0.28239362459437317,-0.08008833728156392,2577.847285583104,18.47055553212078
2020-08-13,6.0105966859194195,0.28165231229473836,-0.08018451021355391,2576.3359838999377,19.566703226998094
2020-08-14,6.017736850986514,0.2808963520570196,-0.08028455842821187,2568.9688771197402,19.191401159870104
2020-08-17,6.024502219350833,0.2801818754205255,-0.08038066707959307,2530.3849382493786,20.63223874988025
2020-08-18,6.031406747343967,0.2794509805125772,-0.0804765251700699,2558.5814766160647,19.234037605665865
2020-08-19,6.037798901756621,0.27877884501050954,-0.08056947879423129,2570.7501550438537,18.89681282340949
2020-08-20,6.043948427897531,0.2781353633434026,-0.08066167450384157,2564.512700293658,16.735237835133265
2020-08-21,6.049268844115801,0.27758009562439906,-0.08074250563453875,2557.953497163048,17.109634843727406
2020-08-24,6.054527347465096,0.27703268930921765,-0.08082340646395766,2568.14475879916,17.961419021275415
2020-08-25,6.059876385915967,0.27647904848934673,-0.0809084662575145,2570.037386938323,17.860153139970357
2020-08-26,6.065031577448171,0.27594794501011355,-0.08099247786463963,2570.301210750056,18.739779883984298
2020-08-27,6.070216374862654,0.2754167426682541,-0.08107936759000603,2578.501970641552,16.812398605636435
2020-08-28,6.074762302954715,0.27495404413762276,-0.0811581610169306,2594.9658140858423,14.844287497862773
2020-08-31,6.0787012426355105,0.2745564550181881,-0.08122938575429431,2600.719071746439,14.053072176232106
2020-09-01,6.0823259349381535,0.27419302790525113,-0.08129700105599935,2612.837260084438,13.860899239620373
2020-09-02,6.085798047574154,0.273847812303034,-0.0813643164543011,2584.7290700430544,14.383361655415317
2020-09-03,6.089210784992876,0.2735090538167123,-0.08143054365589093,2585.881397239602,13.38184354200429
2020-09-04,6.0922929083351915,0.2732051369092179,-0.08149201717227206,2600.985891720391,12.324715381965245
2020-09-07,6.0950973334772245,0.27293068033355705,-0.0815498297269179,2594.8799215590825,13.002916845500545
2020-09-08,6.097962866323657,0.2726512864779152,-0.08160967376322087,2582.029291632614,11.88060528056294
2020-09-09,6.100523498909478,0.27240191803650887,-0.08166323524281692,2592.2108578609905,10.950464977731066
2020-09-10,6.102864365988388,0.2721752066857811,-0.08171333199232263,2602.7465394590736,11.326629622652206
2020-09-11,6.1052394964230725,0.27194677411401597,-0.08176558297265893,2596.6678712291177,12.086340815790475
2020-09-14,6.107682744827174,0.27171300903582596,-0.08182025578726669,2596.9919883105526,12.760455680305306
2020-09-15,6.110177739467166,0.27147594202640807,-0.0818774358081396,2599.0940376169156,14.677651399364722
2020-09-16,6.112955534226855,0.2712136349968158,-0.08194245560035408,2605.4258842187537,14.185170954961457
2020-09-17,6.115593370613754,0.27096624356751403,-0.08200567073964406,2605.590094479789,14.052475341226423
2020-09-18,6.1181347808517375,0.2707295692814144,-0.08206794324338082,2601.456766725417,13.466809741203779
2020-09-21,6.1204998637818395,0.2705107526210372,-0.08212701334668625,2592.601241226891,10.455474388526941
2020-09-22,6.122308837416845,0.2703440133704353,-0.08217261047573915,2594.372261493326,11.189132061548634
2020-09-23,6.124192682171152,0.27017159964002546,-0.08222111333126278,2592.3224753428485,12.501049840039347
2020-09-24,6.1262127683368055,0.2699883862226227,-0.08227445966105011,2590.5711931254605,12.436979447989117
2020-09-25,6.128142374434906,0.26981538004683014,-0.08232702599369725,2590.410106013975,11.829010907370652
2020-09-28,6.12992752355179,0.2696567988410062,-0.08237685356584794,2587.8626678993596,13.111489118395369
2020-09-29,6.1318392617478255,0.26948827800750036,-0.08243124244776032,2596.349505335784,12.085063818233355
2020-09-30,6.133562515376412,0.2693383739548079,-0.08248200020309489,2602.0517972713064,11.673795388978636
2020-10-01,6.135203563948067,0.26919678235120165,-0.08253134708096457,2616.1717534497434,10.459108664767314
2020-10-02,6.136675000753658,0.2690709129846572,-0.08257662479873193,2617.1421123517234,8.989878178103972
2020-10-05,6.137933566198147,0.26896369670932047,-0.0826157213612443,2620.5439896394596,9.976402281135123
2020-10-06,6.13930006513896,0.26884820276996246,-0.08265895393962944,2631.197253456605,9.949567490596834
2020-10-07,6.140626717703946,0.26873791973232686,-0.082702540124312,2641.5461029511494,7.610463312537097
2020-10-08,6.141632625641416,0.26865544889626597,-0.08273660793450756,2658.436640889925,7.070071041721593
2020-10-09,6.142555945513275,0.2685809572550449,-0.08276898658587818,2657.7771408565527,6.633846624424833
2020-10-12,6.143397620423447,0.26851396260606664,-0.08279925182481618,2659.0513675097895,7.035916446601753
2020-10-13,6.144267490561402,0.2684455344686729,-0.08283121008876979,2666.471694689776,6.103882731414467
2020-10-14,6.145020713598167,0.2683866959730389,-0.08285926536007271,2665.5463299207427,7.148015697214416
2020-10-15,6.1458745668483274,0.26832084898838704,-0.08289176983220475,2657.698191994025,6.004888308489087
2020-10-16,6.1465774952090495,0.2682670274405658,-0.08291880592879038,2665.407119710251,5.032359945985654
2020-10-19,6.147160260056735,0.26822298897410596,-0.08294173779006785,2668.624729834292,4.708240494103122
2020-10-20,6.14769599537454,0.2681830008314773,-0.0829632443389535,2669.540337751409,5.0015974795517115
2020-10-21,6.148253201291727,0.2681418776990216,-0.08298600486272568,2674.590985310477,4.174059334779501
2020-10-22,6.148716849187728,0.26810789385947875,-0.08300515685183368,2666.3217566043886,5.132472967924562
2020-10-23,6.149272287282918,0.26806740095799975,-0.08302824396234744,2673.2908477764827,5.364517382865319
2020-10-26,6.149854252755444,0.26802505722371733,-0.08305253507453761,2670.9225772768955,4.293176586197123
2020-10-27,6.150325952179841,0.26799045190258336,-0.08307197659187177,2665.4458545772372,3.661081513067943
2020-10-28,6.150715414523749,0.2679623527119331,-0.0830884034393956,2652.348850843305,1.5499902715897962
2020-10-29,6.150879474285043,0.26795048455675435,-0.08309527809058478,2642.9813832947475,2.4993977302596004
2020-10-30,6.15114469897587,0.2679310285690731,-0.08310614641936459,2633.982353468353,2.1491277820106847
2020-11-02,6.151372869129873,0.26791415391398166,-0.08311536447069155,2611.9003988206973,4.81027535491132
2020-11-03,6.15186977667032,0.26787699083619393,-0.08313499598548436,2618.364348832137,6.418344767137585
2020-11-05,6.152536674826126,0.2678269236912189,-0.08316122634028003,2671.15836885584,7.121690475643483
2020-11-06,6.153320774345576,0.2677683277697266,-0.08319264740062973,2679.9738069740547,8.046578383145842
2020-11-09,6.154219730132847,0.2677007421971771,-0.08322839268329464,2691.079479343535,11.024219943471735
2020-11-10,6.1554609010819785,0.2676068739945486,-0.08327738426037311,2682.1144391360654,11.800225831000756
2020-11-11,6.156791163581411,0.26750517323763634,-0.0833288832756172,2689.3314400659697,12.110763109438128
2020-11-12,6.158164072384493,0.2674001702524153,-0.08338206625679831,2692.2345974522877,12.391022790636441
2020-11-13,6.1595660815219,0.26729302675436417,-0.08343647117289066,2697.370199006678,12.154423635067024
2020-11-16,6.160946084378619,0.267187631948592,-0.08349012356919423,2700.001024736727,14.064401153340334
2020-11-17,6.1625398852242,0.267065474793646,-0.08355174817544221,2698.194356510281,13.12083551859471
2020-11-18,6.164037862003697,0.26695012246818195,-0.08360918885327007,2698.7043607921296,14.154037943443054
2020-11-19,6.165650212110787,0.2668256398994813,-0.08367074319779713,2692.743870954242,13.137013618766446
2020-11-20,6.167138726832848,0.2667106883912149,-0.08372747248929269,2695.3994413951436,13.194354541409869
2020-11-23,6.168643861001809,0.2665940354483037,-0.08378450788035187,2700.390591330731,12.837750575128215
2020-11-24,6.170121461482429,0.2664792664684565,-0.08384033693765712,2698.258051723406,14.734763712560927
2020-11-25,6.171818820172722,0.26634637710197534,-0.08390355670170448,2694.6911352903358,16.32205112302325
2020-11-26,6.173665370988318,0.2662020829360862,-0.08397250622436297,2691.2755515598037,16.622023270003883
2020-11-27,6.1755186934639354,0.26605771523577115,-0.08404203136888556,2690.2319283762267,16.818180873232812
2020-11-30,6.1773661230286905,0.26591455899710953,-0.08411193719827421,2686.7149089009577,15.664672485522612
2020-12-01,6.179077226650733,0.2657821993884324,-0.0841768223122802,2685.0306671396697,17.234787614299464
2020-12-02,6.180948637505113,0.2656369646637849,-0.0842473558696504,2688.18764238571,18.6528034616396
2020-12-03,6.182958602236663,0.2654811856874038,-0.08432332078505335,2687.1970481852936,17.694011391379007
2020-12-04,6.184846653058342,0.2653356257264986,-0.084395292196779,2695.303262528189,18.1581324920276
2020-12-07,6.186766064854454,0.26518884990781955,-0.08446956802215932,2696.596561686094,18.485651335334353
2020-12-08,6.188692152581291,0.2650425293902528,-0.08454491377482339,2705.237433570401,17.535339432425225
2020-12-09,6.190490676599724,0.26490809608517685,-0.08461721150940685,2702.2462001305985,18.851494724824903
2020-12-10,6.192363001533079,0.26476982071551664,-0.08469381670609478,2697.001008136697,20.81233897094834
2020-12-11,6.19435439639905,0.2646245269898872,-0.08477667361074247,2700.851035597987,21.31657602784238
2020-12-14,6.1963559587534816,0.26448022524755227,-0.0848614477971712,2700.434492439717,20.52986321691561
2020-12-15,6.198232125176555,0.2643473871879873,-0.08494290917686075,2700.0269080081166,20.299171477376852
2020-12-16,6.200028792980718,0.26422279770333934,-0.0850230813360047,2699.4692102362487,21.13307266482305
2020-12-17,6.201837967859841,0.2640997412531381,-0.08510578741082266,2708.098981405637,21.21676580285601
2020-12-18,6.203619720878574,0.26398102362550835,-0.08518943072714316,2696.615962482967,21.402159059594993
2020-12-21,6.205304820052983,0.2638729844233183,-0.08527186475348211,2685.037544004,18.6717112062569
2020-12-22,6.206700492156224,0.26378715134922504,-0.08534298866757342,2682.687872330079,20.642436020293943
2020-12-23,6.208137041096657,0.2637037251845709,-0.0854202274561825,2675.45447118103,21.553180404689165
2020-12-24,6.209547693849479,0.2636258261284671,-0.08549926806696237,2670.293127205818,21.218152682250867
2020-12-25,6.2108750969683,0.26355574579034635,-0.08557620470965778,2678.754634835946,21.188777717180308
2020-12-28,6.212169350890221,0.26349025654421826,-0.08565370359213813,2684.9641602120782,21.377784042472435
2020-12-29,6.2134374235885765,0.26342909585920626,-0.08573221683027785,2693.8659431921933,21.560243495990818
2020-12-30,6.214661782920196,0.26337465377413066,-0.08581198792308918,2693.798519914208,22.095991058186073
2021-01-04,6.215825506605793,0.26332926935007706,-0.08589307676958588,2703.069038173149,23.95206902537792
2021-01-05,6.216999034141993,0.2632907059227392,-0.08598099178186602,2719.1153659282336,23.53834052396948
2021-01-06,6.21811515807087,0.26325913113254873,-0.08606913041865538,2716.404661681276,24.098962409877256
2021-01-08,6.21918180204693,0.26323500727689164,-0.08615834539426744,2707.3524445598514,27.608801245737634
2021-01-11,6.220237224441437,0.2632239625364512,-0.08625711118039191,2693.7553876810257,29.279741431829276
2021-01-12,6.221181600917341,0.26322993796311883,-0.08635835719178186,2694.0437615935566,28.863905237622454
2021-01-13,6.221993352810692,0.2632499809294016,-0.08645773379591287,2685.3933591541013,29.22725038290599
2021-01-14,6.222637381879189,0.263289746851437,-0.08655615104450289,2688.2430806468315,29.856188420284123
2021-01-15,6.223153269814339,0.2633471529066761,-0.08665617625893228,2670.0202500198984,29.2480834171307
2021-01-18,6.22348337146369,0.2634215644603073,-0.08675093007850558,2668.1145579968324,30.126346696546968
2021-01-19,6.223673759116137,0.2635150824158485,-0.08684720651176135,2682.3737207842737,28.36503628559508
2021-01-20,6.223763048836427,0.2636164550819607,-0.0869400251175272,2678.141462002602,29.447979099941655
2021-01-21,6.223701327991044,0.26373871401519133,-0.08703464335158613,2671.2665872456255,28.129106108018796
2021-01-22,6.223514522583696,0.2638700819455132,-0.08712391303541168,2651.002591619839,27.609079323190635
2021-01-25,6.223128753919425,0.2640203018947118,-0.08720808814674351,2651.6832092146005,28.12541061442615
2021-01-26,6.222572668759666,0.2641924634951462,-0.0872930815728153,2668.528554105847,27.06478237914729
2021-01-27,6.221924118589182,0.26437424244914,-0.08737700810962915,2659.928679919743,25.703370366339517
2021-01-28,6.221130784381038,0.2645672729554106,-0.08745535056545763,2667.0938606948816,25.305301371331446
2021-01-29,6.220247308429029,0.26477042914152926,-0.08753304470997623,2672.390166220273,22.627303506170925
2021-02-01,6.219323934577048,0.2649694411252928,-0.08760338976437686,2678.241334325811,22.884370344783477
2021-02-02,6.218225923740258,0.2651907557738271,-0.08767452153939992,2679.1529281285725,25.422105051210497
2021-02-03,6.216845915303373,0.2654546296659162,-0.08775216307733663,2673.109230219467,25.07756743354239
2021-02-04,6.215295520629243,0.2657366891603787,-0.08782739313097236,2686.042572878334,25.537846423133992
2021-02-05,6.213559570416745,0.2660439893891709,-0.0879048787943513,2708.3759451847154,25.2680598508495
2021-02-08,6.211717973751571,0.26636559748191824,-0.08798389262102704,2709.8769540207954,27.160755210199717
2021-02-09,6.209538355982847,0.266734335611981,-0.0880675555502132,2696.8265414014018,27.070093214791548
2021-02-10,6.207140800853219,0.26712680360052476,-0.08814839483171633,2693.2642188510185,26.228239182947256
2021-02-11,6.20461497183406,0.26753097042492446,-0.08822578094057378,2679.738185100835,27.412447192915756
2021-02-12,6.201796302856373,0.26797215542274616,-0.08830370166540281,2656.88200343383,28.988791958797712
2021-02-15,6.198609127515198,0.2684591448147072,-0.08838148507205655,2639.124944299487,31.933882384799862
2021-02-16,6.194885348225415,0.2690166272884097,-0.08846247274347901,2623.858308850979,33.21069922905322
2021-02-17,6.190775316115672,0.2696214222344672,-0.08854285664271609,2613.732121665146,31.49013900515929
2021-02-18,6.186583049940768,0.2702290775819631,-0.08861706829368496,2638.276622532245,28.878449324107724
2021-02-19,6.18255188464084,0.270813005800622,-0.08868874212006564,2622.9654036922475,31.82331704157275
2021-02-20,6.177909968300902,0.2714763822147278,-0.08876350748980259,2633.354217647604,30.8718734799994
2021-02-22,6.173218338770555,0.27214420019809943,-0.08883718032294761,2627.3462523606313,30.699560323069907
2021-02-24,6.168338853469191,0.27283279104846947,-0.08890878259124019,2635.8403532710227,28.44025230127045
2021-02-25,6.163580190455792,0.2735010616950416,-0.08897615931886574,2611.83595588548,30.550312408269285
2021-02-26,6.158191997849369,0.2742472095531314,-0.08904325413621933,2596.6410123090172,28.883429944136154
2021-03-01,6.152835686713706,0.2749822048593131,-0.08910410947595838,2609.0789819519287,29.78372917889647
2021-03-02,6.147185737537789,0.2757565210797784,-0.08916784643431767,2614.57847828226,30.426377648468428
2021-03-03,6.141264940307216,0.2765656726060354,-0.08923293290692097,2639.0268894412416,29.443167618624557
2021-03-04,6.135394976832187,0.2773691623986412,-0.08929911913645176,2645.2805508973315,28.438550642482152
